p_id,name,description,bathrooms_text,bedrooms,amenities,price,city,p_avg_rating,num_rates,h_uname
11,In the Heart of Downtown Denver,"This condo is right in the heart of Downtown Denver in the Central Business District. Just one block away is the 16th Street Mall with Free Shuttle and Denver Pavilions (shopping mall, movie theater, restaurants/bars, bowling alley, etc). Colorado Convention Center, Denver Center for the Performing Arts, shops, bars, clubs, and restaurants, and lightrail station are all within steps. There can't be enough said for the location! No need for a car but Uber/Lyft, scooters and e-bikes are near.<br /><br /><b>The space</b><br />The condo is located on the 2nd floor inside the historic Midland Lofts building which is secured with a key fob entry system. There is a fully equipped fitness center and washer/dryer available on the 2nd floor. The 12-foot ceilings, over-sized windows and exposed pipes and brick give it an open loft feel. The kitchen and bathroom have been updated with slab granite countertops and hard flooring is laid throughout the living/kitchen area. The built-in computer works",1,1,"[""Ceiling fan"", ""Cooking basics"", ""Room-darkening shades"", ""Dryer \u2013 In building"", ""Dedicated workspace"", ""Elevator"", ""Gym"", ""Bathtub"", ""Central air conditioning"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishwasher"", ""Washer \u2013\u00a0In building"", ""Microwave"", ""Coffee maker"", ""TV with standard cable"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Single level home"", ""Stove"", ""Long term stays allowed"", ""Paid parking lot off premises"", ""Refrigerator"", ""Freezer"", ""Oven"", ""Carbon monoxide alarm"", ""Iron"", ""Bed linens"", ""Essentials"", ""Central heating"", ""Kitchen""]",67,"Denver, Colorado, United States",5,0,Ao35FYcO4K
12,Luxury Wash Park Home Great for Families & Groups,"Remodeled wash park home great for families. With 5 twin beds, and 2 queen beds this place is great for multiple families.  This home is perfect for families with a great community area, plenty of games, and wonderful outdoor space (which includes a putting green and basketball hoop).  Arguably the best backyard in Denver!<br /><br /><b>The space</b><br />Remodeled East Wash Park Home.  Great for families -- we have all the toys for 12 and under.  We also have a pack n play.  This listing is for the entire house minus 2 owner rooms (donâ€™t worry - we wonâ€™t be there. These are just locked for storage). <br /><br />3 bedrooms upstairs.  2 rooms with trundle beds and 1 with a queen bed.   <br />4 bathrooms with 4 showers. <br />Office on main floor with a twin bed. <br />Master with queen bed downstairs. <br />Media room - downstairs. Bumper pool table. <br />Open kitchen with open living area. <br />Open floor plan<br />Great backyard for eating outside <br />Outdoor putting green ï¸<br />",4,5,"[""Cooking basics"", ""Room-darkening shades"", ""Babysitter recommendations"", ""Dedicated workspace"", ""Dryer"", ""Cleaning before checkout"", ""Bathtub"", ""First aid kit"", ""Children\u2019s books and toys"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishwasher"", ""Air conditioning"", ""Hangers"", ""Microwave"", ""TV with standard cable"", ""Heating"", ""Coffee maker"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Free street parking"", ""Stove"", ""Backyard"", ""Game console"", ""Patio or balcony"", ""Hair dryer"", ""Refrigerator"", ""BBQ grill"", ""Free parking on premises"", ""Children\u2019s dinnerware"", ""Oven"", ""Carbon monoxide alarm"", ""Iron"", ""Washer"", ""Bed linens"", ""Pack \u2019n play/Travel crib"", ""Hot water"", ""Lockbox"", ""Essentials""]",400,"Denver, Colorado, United States",5,0,3r3zysy6Eb
13,treetop view bedroom  east dwntwn ./  4-8 weeks,"Located in the desirable Park Hill neighborhood of east-central Denver,  lovely views and quiet surroundings.   Beautiful City Park just a few blocks away.<br /><br /><b>The space</b><br />Park Hill neighborhood  is a highly regarded enclave of Denver, two miles directly east of downtown. South Park Hill has been rated #1 for Best Neighborhood  to live in. <br /><br /> <br /><br /> Private bedroom with Queen size bed, small desk ,  Antique dresser and empty closet for your belongings. Plenty of outlets/ power for most Internet activity. Parkway and mountain views in the treetops!  Plenty of free street parking .<br /> <br />Two blocks from City Park, featuring Museum of Nature & Science and Zoo.  Bicycling, running and walking paths.<br /><br /><br />Being a native of Denver, I am well aware of all the inner city neighborhoods. This location is the best of both worlds. Gorgeous older homes along with beautiful parkways yet has new Eatery's within walking distance.<br /><br />Neighborho",1,1,"[""Ceiling fan"", ""Cooking basics"", ""Toaster"", ""Room-darkening shades"", ""Hot water kettle"", ""Dedicated workspace"", ""Dryer"", ""Bathtub"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Kitchen"", ""Extra pillows and blankets"", ""Sound system with aux"", ""Portable fans"", ""Hangers"", ""Pour-over coffee"", ""Microwave"", ""Heating"", ""Coffee maker"", ""Shared garden or backyard"", ""Portable air conditioning"", ""Wine glasses"", ""Smoke alarm"", ""Wifi"", ""43\"" HDTV with Amazon Prime Video, Roku"", ""Dishes and silverware"", ""Stove"", ""Outdoor furniture"", ""Free street parking"", ""Host greets you"", ""Long term stays allowed"", ""Hair dryer"", ""Refrigerator"", ""Dining table"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Oven"", ""Carbon monoxide alarm"", ""Iron"", ""Washer"", ""Bed linens"", ""Hot water"", ""Essentials""]",46,"Denver, Colorado, United States",5,0,ig8BUqxRsa
14,Highland Snug,"The Highland Snug is the lower level of a condo at the center of Lower Highland (LoHi).  It provides an excellent live/work environment, steps from one of the most exciting neighborhood in Denver.  There are more than 50 restaurants within five blocks of the Snug.  The Snug has a walk score of 90.<br /><br />Located on Upper 15th Street, the Snug is a short walk or ride to Union Station, the 16th Street Mall bus, light rail, Coors Field, Pepsi Center, Mile High Stadium, and downtown Denver.<br /><br /><b>The space</b><br />The lower level (about 1000 sq. ft.) is a lock-off unit with an open living room, master bedroom, full bathroom and kitchen. The living room has a sunroof ceiling that keeps it bright and comfortable. A Murphy bed in the kitchen provides a second sleeping area that can be separated from the living room by a sliding wall.  The master bedroom has a queen bed, a desk and private door into the bathroom.<br /><br />Includes Xfinity cable TV and high speed Internet.  There",1.5,1,"[""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Free parking on premises"", ""Kitchen"", ""Long term stays allowed"", ""Cable TV"", ""Carbon monoxide alarm"", ""Elevator"", ""Washer"", ""Air conditioning"", ""Dryer"", ""TV with standard cable"", ""Heating"", ""First aid kit"", ""Essentials""]",75,"Denver, Colorado, United States",5,0,Ao35FYcO4K
15,2000 SF-Lodo Club Style Condo,"<b>The space</b><br />Located at 17th and Larimer Street, this is the best and most affordable unit in LODO, very comfortable, many on site amenities, Westin Heavenly Beds, Wet, Bar, Gourmet Kitchen. Walk to everything Downtown Denver has to offer, Larimer SQ. Coors Field, Pepsi Center, Mile High Stadium, 16th Street Mall, Capital. Secured Building with Doorman and FOB entrance and elevator access. All Furniture is new!  <br /> <br />Great for family getaway, Major League Sports weekend, romantic urban escape.  <br /> <br />The kitchen is outfitted down to the corkscrew.",0,2,"[""Wifi"", ""Free parking on premises"", ""Long term stays allowed"", ""Cable TV"", ""Hot tub"", ""Elevator"", ""Gym"", ""Washer"", ""Air conditioning"", ""Pool"", ""Dryer"", ""TV with standard cable"", ""Heating"", ""Kitchen""]",165,"Denver, Colorado, United States",5,0,3r3zysy6Eb
16,House on Stout: Prairie  welcoming solo travelers,"Private, spacious two room suite with shared bath in colorful 1890s Denver victorian, a serene, gardened oasis in the beating heart of Denver. Located on the edge of the downtown district in historic Curtis Park, the House on Stout welcomes visitors from around the world. Walk to LODO, Coors Field, the convention center, RINO arts district. Find the best of Denver at your fingertips!! <br />**AT THIS TIME WE ARE ACCEPTING RESERVATIONS FROM FULLY VACCINATED ADULTS ONLY<br /><br /><b>The space</b><br />This is no ordinary place! <br />More than a few gifted artisans have had a hand in restoring the House on Stout, a true painted lady and a mosaic of all the carpenters, stonemasons and gardeners that have tiled, painted, practiced their prayers and meditations, tickled the keyboard, mortared, smudged, and drummed here over the past 15 years.Â Bless them all!<br /> <br />The House on Stout is vintage architecture, high ceilings, characterful and colorful. Out back a sensuous garden for gues",1,1,"[""Private patio or balcony"", ""Hot water kettle"", ""Outdoor dining area"", ""Laundromat nearby"", ""Bathtub"", ""Mini fridge"", ""Keypad"", ""Fire extinguisher"", ""Dishwasher"", ""Air conditioning"", ""Hangers"", ""Coffee maker"", ""Heating"", ""Keurig coffee machine"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Free street parking"", ""Backyard"", ""Outdoor furniture"", ""Hair dryer"", ""Clothing storage: dresser and closet"", ""BBQ grill"", ""Freezer"", ""Oven"", ""Carbon monoxide alarm"", ""Dr Bonners body soap"", ""Bed linens"", ""Hot water"", ""Essentials""]",81,"Denver, Colorado, United States",5,0,ig8BUqxRsa
17,Washington Park Stunning Townhouse,"Beautiful Townhouse located blocks to Washington Park (Wash Park) quick and easy access to downtown.<br /><br /><br /><br />Easy walk to Light Rail, Whole foods and park.   Amazing property with great deck with Mtn views.   Attached Garage, interior is spectacular.  Great place to get away in Denver and enjoy the park and the city.<br /><br /><b>The space</b><br />ABOUT THE HOUSE:<br /><br /><br />- You get the ENTIRE house to yourself including 3 Bedrooms + additional loft room opening up to great deck with Mountain Views. <br /><br /><br />- The Master has King Bed<br /><br /><br />- The two additional bedrooms have full beds.<br /><br />- Additional Loft room with office desk and couch<br /><br />- 2.5 Bathroom<br /><br />- Full amazing Kitchen with utensils, dishes, glasses, pot and pans â€“ All Bosch high end appliances<br /><br />- Perfect location park access to city or working in the city either downtown or DTC with immediate access to light rail or interstate. <br /><br />- Free",2.5,3,"[""Cooking basics"", ""Private patio or balcony"", ""Dedicated workspace"", ""Outdoor dining area"", ""Dryer"", ""Keypad"", ""Shampoo"", ""Indoor fireplace"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishwasher"", ""Air conditioning"", ""Hangers"", ""Microwave"", ""TV with standard cable"", ""Heating"", ""Coffee maker"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Free street parking"", ""Stove"", ""Outdoor furniture"", ""Long term stays allowed"", ""Hair dryer"", ""Refrigerator"", ""BBQ grill"", ""Private entrance"", ""Fire pit"", ""Free parking on premises"", ""Oven"", ""Carbon monoxide alarm"", ""Iron"", ""Washer"", ""Bed linens"", ""Essentials"", ""Hot water"", ""Kitchen""]",223,"Denver, Colorado, United States",5,0,Ao35FYcO4K
18,Private room in the nest - w/bathroom,"Private small room with own bath on the 2nd floor of a historic building in Baker. Walkable to shopping, theater, bars, galleries, ice cream, restaurants, distilleries & breweries. All the toast and jam you can eat and a handsome dog to pet. This is a cozy internationally influenced home in Denver with a long time Denver resident host.<br /><br /><b>The space</b><br />Private small room in an 1100 sq ft flat on the 2nd floor of a historic building in one of the oldest neighborhoods in Denver. Exposed brick walls,  bamboo floors, stainless steel appliances and modern fixtures. <br /><br />The room is small. No joke. It's cozy. The bed is a full and it takes most of the room. There is a large warddrobe to place your things in, and if you want to store your suitcases in the living room or the garage, that is fine by me. While the room is small, I welcome you to make yourself at home in the adjoining living room, the dining room, kitchen, or the deck out back.<br /><br /><b>Guest access</b",1,1,"[""Cooking basics"", ""Dedicated workspace"", ""Dryer"", ""First aid kit"", ""Breakfast"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishwasher"", ""Baking sheet"", ""Air conditioning"", ""Hangers"", ""Microwave"", ""TV with standard cable"", ""Heating"", ""Coffee maker"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Free street parking"", ""Stove"", ""Long term stays allowed"", ""Patio or balcony"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Oven"", ""Carbon monoxide alarm"", ""Shower gel"", ""Iron"", ""Washer"", ""Bed linens"", ""Hot water"", ""Lockbox"", ""Essentials""]",65,"Denver, Colorado, United States",5,0,3r3zysy6Eb
19,Private room In the heart of Denver,"Business License #:  2017-BFN-0005776 .<br /><br />Please be fully vaccinated in order to book, and let us know in your inquiry what your vaccination status is.<br /><br />We LOVE our neighborhood.  We live in an 1892 Victorian duplex in a historic neighborhood in Capitol Hill.  We remodeled  18 years ago, so there's some old and some new. Our location is ideal if your activities are based in central Denver-you won't need a car if that's the case.<br /><br /><b>The space</b><br />The bedroom  in our remodeled basement has a full bed, dresser and desk.  In addition is  an adjoining den space with a couch and arm chair.  The entire basement space is mostly for you. (We do come through the den space to access our washer and dryer, and sometimes to fetch gear in another basement storage room.)<br />Given that it is in the basement you may hear footsteps and water passing through the pipes.<br />  You have use of main bathroom on the second floor. We have our own bathroom also on the second",1.5,1,"[""Cooking basics"", ""Toaster"", ""Hot water kettle"", ""Dedicated workspace"", ""Outdoor dining area"", ""Dryer"", ""Bathtub"", ""Please check with us before using oven"", ""First aid kit"", ""Breakfast"", ""Body soap"", ""Shampoo"", ""Fire extinguisher"", ""Indoor fireplace"", ""Kitchen"", ""Extra pillows and blankets"", ""Portable fans"", ""Dishwasher"", ""Clothing storage: dresser"", ""Air conditioning"", ""Hangers"", ""Microwave"", ""Conditioner"", ""Heating"", ""Coffee maker"", ""Wine glasses"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Free street parking"", ""Stove"", ""Outdoor furniture"", ""Backyard"", ""Patio or balcony"", ""Host greets you"", ""Long term stays allowed"", ""Hair dryer"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Freezer"", ""Carbon monoxide alarm"", ""Iron"", ""Washer"", ""Bed linens"", ""Hot water"", ""Essentials""]",55,"Denver, Colorado, United States",5,0,ig8BUqxRsa
20,Creative Haven in Artistâ€™s Abode,"This two-bedroom, two-bath house is filled with treasures, trinkets, art, and oddities from around the world. Features a spacious front yard, patio, cozy corners, large kitchen, and unique curios from near and far. Curious adventure seekers and art aficionados will delight at this special space!<br /><br /><b>The space</b><br />The house is located just 5-6 minutes from downtown Denver with a driveway in front and plenty of street parking. There is a bus stop down the block and a coffee shop within walking distance. This home is best for one or two couples, a few friends, single travelers or professionals, or a small family with an older child who can be trusted with small, fragile objects. While children are welcome to visit, the space is definitely not child-proof and would probably be a headache for parents to manage! No pets allowed, please.<br /><br />There are two bedrooms, two full bathrooms, a living room, kitchen, Moroccan lounging parlor (yes, really), foyer, and some large c",2,2,"[""Ceiling fan"", ""Cooking basics"", ""Toaster"", ""Private patio or balcony"", ""Hot water kettle"", ""Dedicated workspace"", ""Outdoor dining area"", ""TV"", ""Dryer"", ""Clothing storage: closet and dresser"", ""Bathtub"", ""Sound system"", ""First aid kit"", ""Body soap"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Extra pillows and blankets"", ""Portable fans"", ""Dishwasher"", ""Baking sheet"", ""Hangers"", ""Microwave"", ""Conditioner"", ""Heating"", ""Coffee maker"", ""Wine glasses"", ""Dishes and silverware"", ""Record player"", ""Smoke alarm"", ""Free street parking"", ""Single level home"", ""Stove"", ""Outdoor furniture"", ""Backyard"", ""Long term stays allowed"", ""Hair dryer"", ""Refrigerator"", ""Dining table"", ""Wifi \u2013 16 Mbps"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Iron"", ""Washer"", ""Bed linens"", ""Hot water"", ""Lockbox"", ""Essentials""]",115,"Denver, Colorado, United States",5,0,Ao35FYcO4K
21,Downtown and Modern by Hospital.,"This is a modern condo with fun art and an efficient layout with all of the amenities to cook, watch TV, and just relax. It's on a quiet street with easy access to downtown, bars, restaurant, and parks. We are one block off of Restaurant Row on 17th.<br /><br /><b>The space</b><br />The apartment is recently updated with granite counter tops, stainless steel appliances, fast Wifi, and comfortable modern furniture. You'll feel at home in this great quiet neighborhood located just 15 min. walk away from the center of downtown. Parking is included.<br /><br />The bathroom is clean and modern with plenty of room of getting ready in.<br /><br />The bedroom is loft style (seperare room but with trendy 3/4 walls) with a desk, full length mirrors, and a queen size bed.<br /><br />The apartment is on a quiet street with a Starbucks and bagel shop less than 2 blocks away. There are over a dozen restaurants, pubs, and coffee shops within walking distance as well. One of the restaurants that is 3 ",1,1,"[""Ceiling fan"", ""Cooking basics"", ""Room-darkening shades"", ""Elevator"", ""TV"", ""Dryer"", ""Bathtub"", ""Ethernet connection"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Dishwasher"", ""Baking sheet"", ""Air conditioning"", ""Hangers"", ""Microwave"", ""Coffee maker"", ""Heating"", ""Dishes and silverware"", ""Wine glasses"", ""Smoke alarm"", ""Wifi"", ""Free street parking"", ""Stove"", ""Long term stays allowed"", ""Hair dryer"", ""Refrigerator"", ""Private entrance"", ""Free parking on premises"", ""Cleaning products"", ""Oven"", ""Carbon monoxide alarm"", ""Freezer"", ""Iron"", ""Washer"", ""Bed linens"", ""Hot water"", ""Lockbox"", ""Essentials""]",115,"Denver, Colorado, United States",5,0,3r3zysy6Eb
22,"TreeHouseSuite, in Healing Center ~30 DAYS OR MORE","A lovely get-away with a private garden entrance & bathroom, glowing eastern light and a writing desk. Enjoy the peaceful vibration resonating from in-house healers. <br /><br />Carla Madison Denver Recreational Center across the street. Great walkability to restaurants, parks and movie theater. Easy access to B-cycle rentals, walking or bus - just a block away on Colfax!<br /><br /><b>The space</b><br />Private tree house suite with it's own entrance from the garden. A full size bed, dresser, writing desk, private bathroom with shower, and entryway nook.<br /><br />We've opened up the garden kitchenette for guests use. Separate entrance from the courtyard located in the main building.<br /><br /><b>Guest access</b><br />Internet Wifi<br /><br /><b>Other things to note</b><br />The Treehouse Suite is located up a flight of outdoor stairs to a second level entrance. <br /><br />The BnB is an petite space with a half corner round shower. <br /><br />The heating system is a steam radiator",1,1,"[""Cooking basics"", ""Dedicated workspace"", ""Dryer"", ""Keypad"", ""Shampoo"", ""Fire extinguisher"", ""Air conditioning"", ""Hangers"", ""Coffee maker"", ""Heating"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Free street parking"", ""Stove"", ""Backyard"", ""Long term stays allowed"", ""Patio or balcony"", ""Hair dryer"", ""Refrigerator"", ""Private entrance"", ""Security cameras on property"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Iron"", ""Washer"", ""Lock on bedroom door"", ""Essentials"", ""Hot water"", ""Kitchen""]",50,"Denver, Colorado, United States",5,0,ig8BUqxRsa
23,a REAL warehouse LOFT,"two level LOFT.. great vibe.<br />spiral stair<br />chromecast<br />7 micro breweries<br />2 wineries<br />2 cider brewery<br />1 distillery<br />2 hair dresser 2 blocks<br />fine dining 2 blocks away<br />note: light rail close, denver b-cycle (bike-rental), and cars2go..<br /><br /><b>The space</b><br />1909 building converted into lofts. spiral stairs case to 2nd level, concrete floors down and carpet up. 12' x 12' large window.   offing multiple month stays only at this time. enjoy.<br /><br /><b>Guest access</b><br />Coded door for access. two common areas at your disposal.<br /><br /><b>Other things to note</b><br />all of downtown Denver less than a mile. local 63 art galleries, many pubs and coffee shops. B-cycle bike rentals nearby. I know the area well and can guide to hot spots, events, and outdoor activities. Need a MT Bike trail? I'll get you to just the right spot.<br /><br /><b>License number</b><br />39858-98489",1,2,"[""Smoke alarm"", ""Wifi"", ""Shampoo"", ""TV with standard cable"", ""Fire extinguisher"", ""Kitchen"", ""Free street parking"", ""Long term stays allowed"", ""Cable TV"", ""Dedicated workspace"", ""Keypad"", ""Washer"", ""Hangers"", ""Dryer"", ""Hair dryer"", ""Heating"", ""Hot water"", ""First aid kit"", ""Essentials""]",200,"Denver, Colorado, United States",5,0,Ao35FYcO4K
24,1890 townhome in popular LoHi! 2018-BFN-0009355,"Perfect space/location for longer term visitors. Cozy townhome within walking distance to best neighborhood in Denver. Stay in a fully equipped home, ready for grilling in the backyard or heading out to amazing local restaurants.<br /><br /><b>The space</b><br />Walk to Best of Downtown & Lohi!  Cozy & Contemporary Townhome....Stay in one of the most popular neighborhoods in the country! Charming townhouse in Denver's Highlands neighborhood has best of old (1890's construction) and new (exposed brick, contemporary kitchen).  Enjoy drinks in the comfort of a shaded back patio, or make dinner in the cozy, contemporary kitchen.<br /><br />If you don't feel like cooking, all of Denver's hottest, hippest restaurants are within a few easy blocks.  After dinner, grab ice cream or yogurt at one of several locales. Try the famous Little Man Ice Cream!<br /><br />If you want to expand your horizons, Denver's rental bikes are just a few blocks away.<br /><br />Once you're back home, you can call ",2,2,"[""Cooking basics"", ""Dedicated workspace"", ""Baby safety gates"", ""Dryer"", ""Cleaning before checkout"", ""Bathtub"", ""Keypad"", ""Shampoo"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishwasher"", ""Hangers"", ""Microwave"", ""TV with standard cable"", ""Heating"", ""Coffee maker"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Free street parking"", ""Stove"", ""Backyard"", ""Long term stays allowed"", ""Patio or balcony"", ""Hair dryer"", ""Refrigerator"", ""BBQ grill"", ""Private entrance"", ""Luggage dropoff allowed"", ""Oven"", ""Carbon monoxide alarm"", ""Iron"", ""Washer"", ""Bed linens"", ""Pack \u2019n play/Travel crib"", ""Essentials"", ""Hot water"", ""Kitchen""]",143,"Denver, Colorado, United States",5,0,3r3zysy6Eb
25,Walk to Everything Downtown- 2BR,"Consider this your home away from home. This is a cozy, convenient space set up to relax while also having many things to do nearby. The loft is in a quiet area of a busy neighborhood. It is very central to everything Denver has to offer. Put away your car keys and explore this awesome little nook of Denver.<br /><br /><b>The space</b><br />This condo is a 2 bedroom, 1 bathroom space. Inside, there are 2 memory foam queen beds. The first bedroom is slightly larger, has a comfy firmer queen bed, and a small office space connected with two closets. The second bedroom has a comfy medium memory foam queen bed, large closet and bright windows, and is located toward the back of the loft. Both bedrooms are private (locking doors) to the shared space.<br /><br /><b>Guest access</b><br />You get a code when you reserve, and the code is typically the last 4 numbers of the phone number that you provide to Airbnb site.<br /><br /><b>Other things to note</b><br />This isn't the place to host a part",1,2,"[""Ceiling fan"", ""Cooking basics"", ""Room-darkening shades"", ""Private patio or balcony"", ""Dedicated workspace"", ""Window guards"", ""Gym"", ""TV"", ""Dryer"", ""Bathtub"", ""First aid kit"", ""Body soap"", ""Children\u2019s books and toys"", ""Keypad"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Portable fans"", ""Dishwasher"", ""Air conditioning"", ""Hangers"", ""Microwave"", ""Conditioner"", ""Heating"", ""Coffee maker"", ""Dishes and silverware"", ""Smoke alarm"", ""Outlet covers"", ""Wifi"", ""Free street parking"", ""Stove"", ""Long term stays allowed"", ""Hair dryer"", ""Refrigerator"", ""Private entrance"", ""High chair"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Oven"", ""Carbon monoxide alarm"", ""Shower gel"", ""Iron"", ""Washer"", ""Hot water"", ""Essentials""]",121,"Denver, Colorado, United States",5,0,ig8BUqxRsa
26,Beautiful Home in Charming Location,"Clean, bright and open floor plan!  3 bedroom 2.5 bath house in convenient Denver neighborhood. Sleeps 6 in three queen beds. Front porch and side yard patio perfect for lounging, grilling and reading a good book.  Please include guests of all ages in your total number of guests.  Free parking on the street.<br />Denver License # 2016-BFN-OOO7545<br /><br /><b>The space</b><br />Clean and bright 3 bedroom 2.5 bath house in convenient Denver neighborhood. Sleeps 6 in three queen beds.  Please include guests of all ages in your total number of guests.  Over 1500 Sq. Ft. Modern kitchen. Gas Fireplace. Beautiful stamped concrete patio with outdoor patio furniture in private fenced in yard.  <br /><br />There is free parking in front of the house.  A high chair & pack and play is available upon request.<br /><br />Central Park Rec Center is only 1 mile away- 50,000 sq ft which includes Indoor Pool, Indoor Kiddie Pool, Gym, Weight Room, Cardio Equipment, and Aerobics.  Adult single visit pas",2.5,3,"[""Cooking basics"", ""Toaster"", ""Private patio or balcony"", ""Hot water kettle"", ""Dedicated workspace"", ""Dryer"", ""Bathtub"", ""Barbecue utensils"", ""First aid kit"", ""Body soap"", ""Shampoo"", ""Fire extinguisher"", ""Indoor fireplace"", ""Kitchen"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishwasher"", ""Baking sheet"", ""Air conditioning"", ""Hangers"", ""Microwave"", ""TV with standard cable"", ""Heating"", ""Conditioner"", ""Coffee maker"", ""Wine glasses"", ""Keurig coffee machine"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Free street parking"", ""Stove"", ""Outdoor furniture"", ""Backyard"", ""Long term stays allowed"", ""Hair dryer"", ""Refrigerator"", ""BBQ grill"", ""Private entrance"", ""High chair"", ""Free parking on premises"", ""Cleaning products"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Iron"", ""Washer"", ""Bed linens"", ""Pack \u2019n play/Travel crib"", ""Hot water"", ""Lockbox"", ""Essentials""]",205,"Denver, Colorado, United States",5,0,Ao35FYcO4K
